dataset,M,subset_index,members,sign_auc,snr_auc,magnitude_auc,tau09_coverage,tau09_false_trust_risk,zero_budget_cosine,accepted_components,total_components,K
Heat/Poisson stressed,5,237,3;4;6;7;8,0.717718152947,0.845637781251,0.824532439381,0.815,0.0567484662577,0.951205973962,1304,1600,16
Heat/Poisson stressed,5,238,3;4;6;7;9,0.720660913991,0.771822714584,0.812005126494,0.826875,0.0536659108088,0.94981983006,1323,1600,16
Heat/Poisson stressed,5,239,3;4;6;8;9,0.6898366218,0.824440134358,0.810771003165,0.829375,0.0535041446873,0.952730353103,1327,1600,16
Heat/Poisson stressed,5,240,3;4;7;8;9,0.735496741855,0.848328822055,0.840304761905,0.80375,0.0552099533437,0.953443144796,1286,1600,16
Heat/Poisson stressed,5,241,3;5;6;7;8,0.710104179325,0.834171113345,0.838523886857,0.79125,0.0663507109005,0.949183212021,1266,1600,16
Heat/Poisson stressed,5,242,3;5;6;7;9,0.71203904139,0.801864560305,0.829107559568,0.79,0.064082278481,0.949409099812,1264,1600,16
Heat/Poisson stressed,5,243,3;5;6;8;9,0.687730609959,0.81881317616,0.824567194989,0.80375,0.0622083981337,0.950005684663,1286,1600,16
Heat/Poisson stressed,5,244,3;5;7;8;9,0.68665952985,0.8131168336,0.835121203678,0.786875,0.0730738681493,0.950703946725,1259,1600,16
Heat/Poisson stressed,5,245,3;6;7;8;9,0.700086720735,0.830243143769,0.816758680216,0.808125,0.0626450116009,0.952879007311,1293,1600,16
Heat/Poisson stressed,5,246,4;5;6;7;8,0.681176691845,0.833755526898,0.841024932449,0.8075,0.0712074303406,0.948961047642,1292,1600,16
Heat/Poisson stressed,5,247,4;5;6;7;9,0.698565932561,0.803431121487,0.831064314669,0.8,0.06484375,0.948934375696,1280,1600,16
Heat/Poisson stressed,5,248,4;5;6;8;9,0.673767780062,0.814336654751,0.831515500679,0.806875,0.0627420604183,0.950539097474,1291,1600,16
Heat/Poisson stressed,5,249,4;5;7;8;9,0.707816988024,0.833865316087,0.850058895879,0.793125,0.0654058313633,0.951102125055,1269,1600,16
Heat/Poisson stressed,5,250,4;6;7;8;9,0.690194221754,0.835888137781,0.821697296012,0.816875,0.061973986228,0.953150180377,1307,1600,16
Heat/Poisson stressed,5,251,5;6;7;8;9,0.668200345734,0.816595982436,0.830916570109,0.79625,0.0761381475667,0.950374483573,1274,1600,16
Heat/Poisson stressed,7,0,0;1;2;3;4;5;6,0.735542528736,0.785452873563,0.818413793103,0.695625,0.0467205750225,0.946675394306,1113,1600,16
Heat/Poisson stressed,7,1,0;1;2;3;4;5;7,0.757154143258,0.805844611849,0.837900600102,0.6975,0.0483870967742,0.947130169613,1116,1600,16
Heat/Poisson stressed,7,2,0;1;2;3;4;5;8,0.755774469433,0.82488016049,0.850060183719,0.690625,0.0470588235294,0.94868674609,1105,1600,16
Heat/Poisson stressed,7,3,0;1;2;3;4;5;9,0.738839156156,0.79210626186,0.831458868177,0.695,0.0485611510791,0.948249936455,1112,1600,16
Heat/Poisson stressed,7,4,0;1;2;3;4;6;7,0.762903600465,0.796207369866,0.825864217084,0.718125,0.0461270670148,0.947723019267,1149,1600,16
Heat/Poisson stressed,7,5,0;1;2;3;4;6;8,0.740180607111,0.811380038062,0.824513387726,0.71125,0.0456942003515,0.950023823374,1138,1600,16
Heat/Poisson stressed,7,6,0;1;2;3;4;6;9,0.734796008147,0.774872520283,0.810445316184,0.718125,0.0452567449956,0.949318736869,1149,1600,16
Heat/Poisson stressed,7,7,0;1;2;3;4;7;8,0.764359760006,0.826330740699,0.839628843983,0.710625,0.0457343887423,0.950744395334,1137,1600,16
Heat/Poisson stressed,7,8,0;1;2;3;4;7;9,0.752269303649,0.787149461108,0.823246819953,0.716875,0.0470793374019,0.949607880963,1147,1600,16
Heat/Poisson stressed,7,9,0;1;2;3;4;8;9,0.741442372124,0.810578140124,0.831946616038,0.709375,0.0458149779736,0.951802899335,1135,1600,16
Heat/Poisson stressed,7,10,0;1;2;3;5;6;7,0.754773276796,0.802442520179,0.830298049398,0.6975,0.0492831541219,0.947438440028,1116,1600,16
Heat/Poisson stressed,7,11,0;1;2;3;5;6;8,0.745355346074,0.815501639795,0.833895671286,0.69,0.0471014492754,0.948519201468,1104,1600,16
Heat/Poisson stressed,7,12,0;1;2;3;5;6;9,0.741798925543,0.794444249372,0.825980090943,0.69375,0.0477477477477,0.948653663185,1110,1600,16
Heat/Poisson stressed,7,13,0;1;2;3;5;7;8,0.778230839644,0.842690246788,0.861695930765,0.69125,0.0479204339964,0.949239872657,1106,1600,16
Heat/Poisson stressed,7,14,0;1;2;3;5;7;9,0.757362172383,0.805727770114,0.839659635146,0.69625,0.0502692998205,0.948944220495,1114,1600,16
Heat/Poisson stressed,7,15,0;1;2;3;5;8;9,0.748383047353,0.819358539505,0.843862230646,0.68875,0.0480943738657,0.949937823989,1102,1600,16
Heat/Poisson stressed,7,16,0;1;2;3;6;7;8,0.764265547594,0.830020537042,0.834901628786,0.710625,0.0466138962181,0.95050929275,1137,1600,16
Heat/Poisson stressed,7,17,0;1;2;3;6;7;9,0.761462074355,0.798155260708,0.825439777866,0.715625,0.046288209607,0.949937884078,1145,1600,16
Heat/Poisson stressed,7,18,0;1;2;3;6;8;9,0.74166015384,0.81201468014,0.823778902097,0.70875,0.0458553791887,0.951681886089,1134,1600,16
Heat/Poisson stressed,7,19,0;1;2;3;7;8;9,0.758902107355,0.821452999805,0.835328317373,0.70875,0.0467372134039,0.952227925388,1134,1600,16
Heat/Poisson stressed,7,20,0;1;2;4;5;6;7,0.767285228934,0.820987154421,0.844935232212,0.708125,0.0467784642542,0.946440494465,1133,1600,16
Heat/Poisson stressed,7,21,0;1;2;4;5;6;8,0.745928415666,0.822631741616,0.841420697471,0.70125,0.0463458110517,0.948046391021,1122,1600,16
Heat/Poisson stressed,7,22,0;1;2;4;5;6;9,0.737655988392,0.793454626632,0.827011943297,0.701875,0.0471950133571,0.948066010616,1123,1600,16
Heat/Poisson stressed,7,23,0;1;2;4;5;7;8,0.773451521446,0.841757735426,0.86089796707,0.701875,0.0463045414069,0.94868981455,1123,1600,16
Heat/Poisson stressed,7,24,0;1;2;4;5;7;9,0.760135512955,0.812977467211,0.8477465283,0.704375,0.0496894409938,0.948280171391,1127,1600,16
Heat/Poisson stressed,7,25,0;1;2;4;5;8;9,0.748636891564,0.820855242319,0.849071903706,0.69625,0.0466786355476,0.949791550731,1114,1600,16
Heat/Poisson stressed,7,26,0;1;2;4;6;7;8,0.773048471016,0.841631288304,0.846658739785,0.723125,0.0449438202247,0.949894604761,1157,1600,16
Heat/Poisson stressed,7,27,0;1;2;4;6;7;9,0.768101604278,0.807215137803,0.834195804196,0.725,0.0456896551724,0.949211401564,1160,1600,16
Heat/Poisson stressed,7,28,0;1;2;4;6;8;9,0.746778678395,0.82016029369,0.83440407822,0.7175,0.0452961672474,0.951475999806,1148,1600,16
Heat/Poisson stressed,7,29,0;1;2;4;7;8;9,0.766151147765,0.829461540643,0.845271417056,0.7175,0.0452961672474,0.95194976562,1148,1600,16
Heat/Poisson stressed,7,30,0;1;2;5;6;7;8,0.773936443226,0.844235309645,0.856000058659,0.70125,0.0463458110517,0.948368993877,1122,1600,16
Heat/Poisson stressed,7,31,0;1;2;5;6;7;9,0.771074962783,0.822756947491,0.847933283086,0.7025,0.0480427046263,0.948554802321,1124,1600,16
Heat/Poisson stressed,7,32,0;1;2;5;6;8;9,0.751049251775,0.825466529385,0.843689396665,0.695,0.0467625899281,0.949588057533,1112,1600,16
Heat/Poisson stressed,7,33,0;1;2;5;7;8;9,0.769452713701,0.835352172574,0.856714962385,0.69625,0.0475763016158,0.950050859768,1114,1600,16
Heat/Poisson stressed,7,34,0;1;2;6;7;8;9,0.763442875337,0.83023407651,0.836525285744,0.71625,0.0453752181501,0.95167958048,1146,1600,16
Heat/Poisson stressed,7,35,0;1;3;4;5;6;7,0.736844869016,0.806813026163,0.836076523668,0.7375,0.05,0.945095595308,1180,1600,16
Heat/Poisson stressed,7,36,0;1;3;4;5;6;8,0.708649765468,0.804528702256,0.831341672251,0.73875,0.0499153976311,0.946552377085,1182,1600,16
Heat/Poisson stressed,7,37,0;1;3;4;5;6;9,0.701911345087,0.774211424322,0.816288237839,0.74875,0.0492487479132,0.946207711632,1198,1600,16
Heat/Poisson stressed,7,38,0;1;3;4;5;7;8,0.730494729316,0.81795773477,0.846156723863,0.725625,0.0508182601206,0.947618370831,1161,1600,16
Heat/Poisson stressed,7,39,0;1;3;4;5;7;9,0.717367394236,0.784919626919,0.829289583142,0.735,0.0518707482993,0.946836123824,1176,1600,16
Heat/Poisson stressed,7,40,0;1;3;4;5;8;9,0.707116465639,0.797315910952,0.836116074752,0.736875,0.050042408821,0.94820465461,1179,1600,16
Heat/Poisson stressed,7,41,0;1;3;4;6;7;8,0.733147966081,0.825427061571,0.832177531207,0.750625,0.0491257285595,0.94842028342,1201,1600,16
Heat/Poisson stressed,7,42,0;1;3;4;6;7;9,0.724156910994,0.782778828764,0.814027816965,0.766875,0.0480847595762,0.947392430576,1227,1600,16
Heat/Poisson stressed,7,43,0;1;3;4;6;8;9,0.70379083076,0.801632482001,0.817183968548,0.766875,0.0480847595762,0.94947865416,1227,1600,16
Heat/Poisson stressed,7,44,0;1;3;4;7;8;9,0.723808176609,0.809883062995,0.830203337465,0.74875,0.0492487479132,0.950370089326,1198,1600,16
Heat/Poisson stressed,7,45,0;1;3;5;6;7;8,0.719182295823,0.811365223464,0.833507914339,0.72625,0.052495697074,0.9473579506,1162,1600,16
Heat/Poisson stressed,7,46,0;1;3;5;6;7;9,0.713079303692,0.7861049124,0.821049814614,0.735,0.0527210884354,0.947139254617,1176,1600,16
Heat/Poisson stressed,7,47,0;1;3;5;6;8;9,0.699448275862,0.795388505747,0.824496551724,0.73875,0.0516074450085,0.948044715885,1182,1600,16
Heat/Poisson stressed,7,48,0;1;3;5;7;8;9,0.723336427594,0.808750244284,0.841793694222,0.725,0.0534482758621,0.948939386808,1160,1600,16
Heat/Poisson stressed,7,49,0;1;3;6;7;8;9,0.722425900951,0.814838577333,0.825117078898,0.75,0.0508333333333,0.950149203473,1200,1600,16
Heat/Poisson stressed,7,50,0;1;4;5;6;7;8,0.715142743144,0.824282620025,0.846972509934,0.74125,0.0564924114671,0.946568135613,1186,1600,16
Heat/Poisson stressed,7,51,0;1;4;5;6;7;9,0.719586170965,0.806135486832,0.840273901232,0.74625,0.0561139028476,0.946246692391,1194,1600,16
Heat/Poisson stressed,7,52,0;1;4;5;6;8;9,0.687016044971,0.794826334599,0.83121603008,0.748125,0.0543024227235,0.947660684161,1197,1600,16
Heat/Poisson stressed,7,53,0;1;4;5;7;8;9,0.705294055538,0.802973286876,0.839932425298,0.735,0.0552721088435,0.948480388969,1176,1600,16
Heat/Poisson stressed,7,54,0;1;4;6;7;8;9,0.71166757154,0.819175373316,0.830435531072,0.760625,0.0534100246508,0.94962667226,1217,1600,16
Heat/Poisson stressed,7,55,0;1;5;6;7;8;9,0.69635745954,0.801989879278,0.830734901446,0.73625,0.0577249575552,0.948181141207,1178,1600,16
Heat/Poisson stressed,7,56,0;2;3;4;5;6;7,0.770395093846,0.798666528345,0.830846207865,0.69875,0.0474060822898,0.947434719184,1118,1600,16
Heat/Poisson stressed,7,57,0;2;3;4;5;6;8,0.748527449569,0.814458645693,0.829469442933,0.69375,0.0477477477477,0.948999361608,1110,1600,16
Heat/Poisson stressed,7,58,0;2;3;4;5;6;9,0.729023580586,0.764027205433,0.803585737179,0.6975,0.0465949820789,0.948587803091,1116,1600,16
Heat/Poisson stressed,7,59,0;2;3;4;5;7;8,0.775212544296,0.83438274703,0.848295082965,0.693125,0.0477908025248,0.949794247592,1109,1600,16
Heat/Poisson stressed,7,60,0;2;3;4;5;7;9,0.761645386984,0.791181022392,0.829855233673,0.6975,0.0483870967742,0.94894281821,1116,1600,16
Heat/Poisson stressed,7,61,0;2;3;4;5;8;9,0.749724834793,0.816319131212,0.835397252233,0.69125,0.0470162748644,0.950412138361,1106,1600,16
Heat/Poisson stressed,7,62,0;2;3;4;6;7;8,0.770363754399,0.828249372516,0.830515342852,0.715625,0.046288209607,0.950625233455,1145,1600,16
Heat/Poisson stressed,7,63,0;2;3;4;6;7;9,0.763109809028,0.769678819444,0.8141015625,0.72125,0.0450606585789,0.949519418194,1154,1600,16
Heat/Poisson stressed,7,64,0;2;3;4;6;8;9,0.737457463607,0.802170375952,0.811596776593,0.71625,0.0453752181501,0.951731352609,1146,1600,16
Heat/Poisson stressed,7,65,0;2;3;4;7;8;9,0.765098553765,0.821006974188,0.830245997886,0.713125,0.045574057844,0.952342792376,1141,1600,16
Heat/Poisson stressed,7,66,0;2;3;5;6;7;8,0.773357919957,0.834481043939,0.840421764812,0.6925,0.0478339350181,0.949371935972,1108,1600,16
Heat/Poisson stressed,7,67,0;2;3;5;6;7;9,0.766212321954,0.801913830452,0.827869271384,0.69625,0.0475763016158,0.949110667857,1114,1600,16
Heat/Poisson stressed,7,68,0;2;3;5;6;8;9,0.746410594669,0.816437619273,0.824762734224,0.690625,0.0470588235294,0.950100601931,1105,1600,16
Heat/Poisson stressed,7,69,0;2;3;5;7;8;9,0.767351384998,0.831734032301,0.840658619539,0.690625,0.047963800905,0.950712157612,1105,1600,16
Heat/Poisson stressed,7,70,0;2;3;6;7;8;9,0.761762991081,0.822538961871,0.820802269278,0.7125,0.0456140350877,0.951965069319,1140,1600,16
Heat/Poisson stressed,7,71,0;2;4;5;6;7;8,0.776497800012,0.841197787957,0.848777198481,0.704375,0.0470275066548,0.949197892112,1127,1600,16
Heat/Poisson stressed,7,72,0;2;4;5;6;7;9,0.767555613786,0.801505532594,0.831850431372,0.705,0.0469858156028,0.948804293866,1128,1600,16
Heat/Poisson stressed,7,73,0;2;4;5;6;8;9,0.740604357554,0.811021734498,0.824765608353,0.699375,0.0464700625559,0.950325676369,1119,1600,16
Heat/Poisson stressed,7,74,0;2;4;5;7;8;9,0.774354318606,0.835513230064,0.849990205533,0.698125,0.0465532676813,0.950868117951,1117,1600,16
Heat/Poisson stressed,7,75,0;2;4;6;7;8;9,0.761596452328,0.821087530356,0.824098828001,0.721875,0.0450216450216,0.952055452281,1155,1600,16
Heat/Poisson stressed,7,76,0;2;5;6;7;8;9,0.772439343038,0.838477043673,0.842060470325,0.6975,0.0465949820789,0.950407935547,1116,1600,16
Heat/Poisson stressed,7,77,0;3;4;5;6;7;8,0.728932417284,0.815323731232,0.829395679054,0.728125,0.0515021459227,0.948007472874,1165,1600,16
Heat/Poisson stressed,7,78,0;3;4;5;6;7;9,0.72603961139,0.779237346116,0.816871256362,0.73625,0.0500848896435,0.947238539525,1178,1600,16
Heat/Poisson stressed,7,79,0;3;4;5;6;8;9,0.70546207265,0.795787545788,0.815957913614,0.74375,0.0495798319328,0.948611728284,1190,1600,16
Heat/Poisson stressed,7,80,0;3;4;5;7;8;9,0.728700998709,0.810160336979,0.831968883756,0.725625,0.0508182601206,0.949578125945,1161,1600,16
Heat/Poisson stressed,7,81,0;3;4;6;7;8;9,0.720091212263,0.805609646668,0.810290519383,0.75375,0.0489220563847,0.950365212937,1206,1600,16
Heat/Poisson stressed,7,82,0;3;5;6;7;8;9,0.72233514565,0.81311519021,0.824363194999,0.726875,0.0533104041273,0.949183653718,1163,1600,16
Heat/Poisson stressed,7,83,0;4;5;6;7;8;9,0.710130170644,0.811656014789,0.826769300391,0.736875,0.0551314673452,0.94908753862,1179,1600,16
Heat/Poisson stressed,7,84,1;2;3;4;5;6;7,0.796347906556,0.846982951876,0.860487304474,0.743125,0.0462573591253,0.949086745144,1189,1600,16
Heat/Poisson stressed,7,85,1;2;3;4;5;6;8,0.767821734294,0.842679466718,0.850909222808,0.736875,0.0466497031383,0.95065897238,1179,1600,16
Heat/Poisson stressed,7,86,1;2;3;4;5;6;9,0.76242212017,0.81696202849,0.840329111491,0.73375,0.0468483816014,0.95060453434,1174,1600,16
Heat/Poisson stressed,7,87,1;2;3;4;5;7;8,0.791208113092,0.860249443741,0.867488742591,0.738125,0.0465707027942,0.950961587942,1181,1600,16
Heat/Poisson stressed,7,88,1;2;3;4;5;7;9,0.776334453154,0.825815602837,0.84969391564,0.736875,0.0483460559796,0.950505131345,1179,1600,16
Heat/Poisson stressed,7,89,1;2;3;4;5;8;9,0.757346772576,0.832070846582,0.847093825069,0.729375,0.0471293916024,0.951980226573,1167,1600,16
Heat/Poisson stressed,7,90,1;2;3;4;6;7;8,0.791920318245,0.861570279067,0.856597703574,0.7575,0.0453795379538,0.952375677789,1212,1600,16
Heat/Poisson stressed,7,91,1;2;3;4;6;7;9,0.783759225019,0.823657927591,0.840859526857,0.75875,0.0453047775947,0.951646454848,1214,1600,16
Heat/Poisson stressed,7,92,1;2;3;4;6;8;9,0.752872185525,0.83016815825,0.833231230911,0.749375,0.045871559633,0.953852390419,1199,1600,16
Heat/Poisson stressed,7,93,1;2;3;4;7;8;9,0.771033584652,0.838468898762,0.84214141366,0.749375,0.045871559633,0.953994385271,1199,1600,16
Heat/Poisson stressed,7,94,1;2;3;5;6;7;8,0.782250292497,0.852620386274,0.856489532324,0.73625,0.0475382003396,0.950938548983,1178,1600,16
Heat/Poisson stressed,7,95,1;2;3;5;6;7;9,0.778467832998,0.829753926471,0.847633851975,0.73375,0.0485519591141,0.951047646025,1174,1600,16
Heat/Poisson stressed,7,96,1;2;3;5;6;8;9,0.751744593186,0.827454237509,0.83816200899,0.7275,0.0481099656357,0.952062997203,1164,1600,16
Heat/Poisson stressed,7,97,1;2;3;5;7;8;9,0.782502333162,0.849587692051,0.861741026034,0.729375,0.0488431876607,0.952189786564,1167,1600,16
Heat/Poisson stressed,7,98,1;2;3;6;7;8;9,0.770153676038,0.840522662057,0.838139846363,0.7475,0.0468227424749,0.954016052599,1196,1600,16
Heat/Poisson stressed,7,99,1;2;4;5;6;7;8,0.794599290448,0.87039406834,0.872304933917,0.746875,0.0460251046025,0.950404467342,1195,1600,16
Heat/Poisson stressed,7,100,1;2;4;5;6;7;9,0.788494790991,0.844068358334,0.860113258116,0.74125,0.0472175379427,0.950399126503,1186,1600,16
Heat/Poisson stressed,7,101,1;2;4;5;6;8;9,0.762823057644,0.842109273183,0.852771929825,0.734375,0.0468085106383,0.951930738192,1175,1600,16
Heat/Poisson stressed,7,102,1;2;4;5;7;8;9,0.78052467907,0.85084594995,0.862377555156,0.73875,0.0465313028765,0.95198316511,1182,1600,16
Heat/Poisson stressed,7,103,1;2;4;6;7;8;9,0.780009332423,0.85313388171,0.850133623333,0.755625,0.0454921422663,0.953747824268,1209,1600,16
Heat/Poisson stressed,7,104,1;2;5;6;7;8;9,0.772855156414,0.846085678468,0.852742834911,0.73375,0.0477001703578,0.951925586891,1174,1600,16
Heat/Poisson stressed,7,105,1;3;4;5;6;7;8,0.723689745596,0.839581064558,0.852389732622,0.78,0.0584935897436,0.949552583707,1248,1600,16
Heat/Poisson stressed,7,106,1;3;4;5;6;7;9,0.726529239967,0.81723653244,0.842358964803,0.780625,0.0568454763811,0.949156049451,1249,1600,16
Heat/Poisson stressed,7,107,1;3;4;5;6;8;9,0.702397777349,0.818176232027,0.841464913359,0.78375,0.0566188197767,0.950540696407,1254,1600,16
Heat/Poisson stressed,7,108,1;3;4;5;7;8;9,0.719939032176,0.826624744637,0.84928418667,0.77125,0.0575364667747,0.951031799047,1234,1600,16
Heat/Poisson stressed,7,109,1;3;4;6;7;8;9,0.716698472875,0.834133825156,0.835636615136,0.795625,0.0557737627651,0.952385933686,1273,1600,16
Heat/Poisson stressed,7,110,1;3;5;6;7;8;9,0.709951719648,0.821835428323,0.846812566841,0.773125,0.0630557801132,0.951028764944,1237,1600,16
Heat/Poisson stressed,7,111,1;4;5;6;7;8;9,0.698355694622,0.828465999779,0.850353197743,0.7825,0.064696485623,0.950584264657,1252,1600,16
Heat/Poisson stressed,7,112,2;3;4;5;6;7;8,0.787498546427,0.853080120937,0.85023475202,0.739375,0.0473372781065,0.951436705111,1183,1600,16
Heat/Poisson stressed,7,113,2;3;4;5;6;7;9,0.785527545055,0.8166287445,0.840531010789,0.735,0.046768707483,0.950998232975,1176,1600,16
Heat/Poisson stressed,7,114,2;3;4;5;6;8;9,0.764428566167,0.836625620501,0.83818070953,0.73,0.0470890410959,0.952481201763,1168,1600,16
Heat/Poisson stressed,7,115,2;3;4;5;7;8;9,0.783077867899,0.847174981104,0.849333536834,0.73,0.0470890410959,0.952682589707,1168,1600,16
Heat/Poisson stressed,7,116,2;3;4;6;7;8;9,0.783926895837,0.847838529195,0.839397443535,0.751875,0.045719035744,0.954081763198,1203,1600,16
Heat/Poisson stressed,7,117,2;3;5;6;7;8;9,0.785525169953,0.853829569077,0.850377830215,0.72875,0.048885077187,0.952519193277,1166,1600,16
Heat/Poisson stressed,7,118,2;4;5;6;7;8;9,0.779660174332,0.849803535984,0.846242510615,0.735625,0.0467289719626,0.9526816072,1177,1600,16
Heat/Poisson stressed,7,119,3;4;5;6;7;8;9,0.725573934837,0.83455037594,0.838604511278,0.77125,0.0575364667747,0.951613392347,1234,1600,16
Heat/Poisson stressed,9,0,0;1;2;3;4;5;6;7;8,0.773353803089,0.835637818988,0.851021587599,0.69,0.0471014492754,0.949672428473,1104,1600,16
Heat/Poisson stressed,9,1,0;1;2;3;4;5;6;7;9,0.762190961756,0.805535914389,0.834666865146,0.693125,0.0468890892696,0.949197662417,1109,1600,16
Heat/Poisson stressed,9,2,0;1;2;3;4;5;6;8;9,0.748843466353,0.816644428449,0.838511034253,0.6875,0.0472727272727,0.950460531292,1100,1600,16
Heat/Poisson stressed,9,3,0;1;2;3;4;5;7;8;9,0.768941908058,0.830073958185,0.85138039476,0.688125,0.047229791099,0.950910732355,1101,1600,16
Heat/Poisson stressed,9,4,0;1;2;3;4;6;7;8;9,0.757375506628,0.81803270905,0.830472334566,0.7075,0.0459363957597,0.951821046879,1132,1600,16
Heat/Poisson stressed,9,5,0;1;2;3;5;6;7;8;9,0.76307514561,0.825883090947,0.841990542778,0.6875,0.0472727272727,0.950865484571,1100,1600,16
Heat/Poisson stressed,9,6,0;1;2;4;5;6;7;8;9,0.768636061629,0.835016649696,0.851143462586,0.695,0.0467625899281,0.950555969795,1112,1600,16
Heat/Poisson stressed,9,7,0;1;3;4;5;6;7;8;9,0.724188368056,0.811341145833,0.832712673611,0.7225,0.0510380622837,0.949423586447,1156,1600,16
Heat/Poisson stressed,9,8,0;2;3;4;5;6;7;8;9,0.767050402842,0.824390066067,0.83775332056,0.689375,0.0471441523119,0.951124739561,1103,1600,16
Heat/Poisson stressed,9,9,1;2;3;4;5;6;7;8;9,0.772047768874,0.840868581348,0.848501991661,0.725625,0.0473729543497,0.952378893503,1161,1600,16
Heat/Poisson stressed,10,0,0;1;2;3;4;5;6;7;8;9,0.762243256848,0.824590049886,0.842223941005,0.79875,0.0485133020344,0.950911527582,1278,1600,16
