benchmark,query,component,x_k,step_h_over_2,step_h,step_2h,g_h_over_2,g_h,g_2h,g_independent,g_grid80_independent,g_grid160_independent,g_grid320_independent,g_grid640_independent,zero_tolerance,unresolved,sign_h_over_2,sign_h,sign_2h,sign_independent,retain_h2_vs_h,retain_2h_vs_h,retain_h_vs_independent,grid_sign_consistent,relative_change_h2_h,relative_change_2h_h,relative_error_h_independent
TMM_stressed,88,9,293.8323860119432,0.25,0.5,1.0,-0.000729941069892881,-0.0007299459627293503,-0.0007299655342860034,-0.0007299394389509221,nan,nan,nan,nan,1.630945489772273e-08,0,-1,-1,-1,-1,1,1,1,1,6.703011892855673e-06,2.6811617444722105e-05,8.937344353237784e-06
TMM_stressed,88,10,162.61167376597703,0.25,0.5,1.0,-0.000470993303982814,-0.0004709961435489518,-0.00047100750136852554,-0.00047099235745095636,nan,nan,nan,nan,9.46522045926675e-09,0,-1,-1,-1,-1,1,1,1,1,6.02885220329814e-06,2.4113882561809243e-05,8.03849043628898e-06
TMM_stressed,89,0,178.84457847715916,0.25,0.5,1.0,-0.0037167798390068674,-0.0037167893833856547,-0.0037168275493466296,-0.0037167766572893685,nan,nan,nan,nan,3.181459595769098e-08,0,-1,-1,-1,-1,1,1,1,1,2.567909505438062e-06,1.0268423936336315e-05,3.4239487292545974e-06
TMM_stressed,89,1,240.90435743820257,0.25,0.5,1.0,-0.0037705742315923274,-0.003770575519193964,-0.0037705806647327644,-0.0037705738022832656,nan,nan,nan,nan,3.083220845615771e-08,0,-1,-1,-1,-1,1,1,1,1,3.414867650493526e-07,1.364654215921438e-06,4.5534446651669365e-07
TMM_stressed,89,2,150.30008771645026,0.25,0.5,1.0,-0.010918122952612075,-0.010918027489814852,-0.010917645075629562,-0.010918154761031659,nan,nan,nan,nan,3.18209324075743e-07,0,-1,-1,-1,-1,1,1,1,1,8.743517327754966e-06,3.5025940871383236e-05,1.1656843083138285e-05
TMM_stressed,89,3,245.81619527589618,0.25,0.5,1.0,-0.011539250423778236,-0.01153911344919345,-0.011538564968873205,-0.011539296069038914,nan,nan,nan,nan,4.565819492855875e-07,0,-1,-1,-1,-1,1,1,1,1,1.1870319106986447e-05,4.753227556517708e-05,1.582590864918409e-05
TMM_stressed,89,4,178.5052505233286,0.25,0.5,1.0,-0.030611979717384386,-0.03060947906143363,-0.030599407215681024,-0.03061281172971855,nan,nan,nan,nan,8.335519835848496e-06,0,-1,-1,-1,-1,1,1,1,1,8.16888020259088e-05,0.00032904335720294013,0.00010886514817204447
TMM_stressed,89,5,525.0782394369522,0.25,0.5,1.0,-0.030831331028336906,-0.030828694114785615,-0.030818077074987626,-0.03083220845615771,nan,nan,nan,nan,8.78971183763492e-06,0,-1,-1,-1,-1,1,1,1,1,8.552707467825193e-05,0.0003443882429290701,0.00011398279747267067
TMM_stressed,89,6,176.3169710497305,0.25,0.5,1.0,-0.03080639584939482,-0.03080371923398134,-0.03079294094143184,-0.03080728645676149,nan,nan,nan,nan,8.9220513782573e-06,0,-1,-1,-1,-1,1,1,1,1,8.68850555112818e-05,0.00034990231106935026,0.0001157915282527271
TMM_stressed,89,7,277.64393361104345,0.25,0.5,1.0,-0.011493050462876075,-0.011492917081286858,-0.01149238298477051,-0.01149309491073493,nan,nan,nan,nan,4.446052973931339e-07,0,-1,-1,-1,-1,1,1,1,1,1.1605412301005606e-05,4.6471797592326016e-05,1.5472720747058048e-05
TMM_stressed,89,8,151.300184805048,0.25,0.5,1.0,-0.01087888076689758,-0.010878791074694416,-0.010878431753795076,-0.01087891065202918,nan,nan,nan,nan,2.989740105485694e-07,0,-1,-1,-1,-1,1,1,1,1,8.24461680262988e-06,3.3029488007729115e-05,1.0991664385150494e-05
TMM_stressed,89,9,259.84948824323595,0.25,0.5,1.0,-0.003602689045610563,-0.0036026860794914906,-0.003602674210518575,-0.0036026900342181574,nan,nan,nan,nan,3.083220845615771e-08,0,-1,-1,-1,-1,1,1,1,1,8.233069895921548e-07,3.29447880101801e-06,1.097714937794202e-06
TMM_stressed,89,10,159.3354886253885,0.25,0.5,1.0,-0.002373433847787765,-0.0023734267544545107,-0.0023733983765208966,-0.0023734362121290735,nan,nan,nan,nan,3.083220845615771e-08,0,-1,-1,-1,-1,1,1,1,1,2.9886374379956362e-06,1.1956523857683129e-05,3.984802504674914e-06
TMM_stressed,90,0,163.34585589196297,0.25,0.5,1.0,-0.0029099296970425126,-0.0029099522368610797,-0.0029100423905811246,-0.0029099221836462325,nan,nan,nan,nan,7.513272855715533e-08,0,-1,-1,-1,-1,1,1,1,1,7.745769254089184e-06,3.0980208514019424e-05,1.0327734753371382e-05
TMM_stressed,90,1,280.8073266912831,0.25,0.5,1.0,-0.003403456645427294,-0.0034034728601098907,-0.0034035377153619484,-0.0034034512404565423,nan,nan,nan,nan,5.4048941988682486e-08,0,-1,-1,-1,-1,1,1,1,1,4.764158041818853e-06,1.905524706394676e-05,6.352233215013284e-06
TMM_stressed,90,2,151.1618104917628,0.25,0.5,1.0,-0.00909068521347689,-0.009090856171077077,-0.009091539666410575,-0.009090628220164562,nan,nan,nan,nan,5.698586672912379e-07,0,-1,-1,-1,-1,1,1,1,1,1.8805445490522646e-05,7.517927200196814e-05,2.507474634136708e-05
TMM_stressed,90,3,290.0295155800806,0.25,0.5,1.0,-0.00953807442351895,-0.00953821122438403,-0.009538758069735032,-0.009538028815272851,nan,nan,nan,nan,4.560028836012956e-07,0,-1,-1,-1,-1,1,1,1,1,1.434240255978638e-05,5.732877875754422e-05,1.9124037713932527e-05
TMM_stressed,90,4,164.12183890317078,0.25,0.5,1.0,-0.02494272814734244,-0.02494472605493747,-0.024952675739559005,-0.024942061246841882,nan,nan,nan,nan,6.659691983434968e-06,0,-1,-1,-1,-1,1,1,1,1,8.009338689991471e-05,0.0003185904671910638,0.00010682851716715586
TMM_stressed,90,5,520.1357178761382,0.25,0.5,1.0,-0.024985195875883548,-0.024987038034140485,-0.024994365193222512,-0.024984580902231955,nan,nan,nan,nan,6.140527523124106e-06,0,-1,-1,-1,-1,1,1,1,1,7.372455488402587e-05,0.0002931524375747532,9.833626159182366e-05
TMM_stressed,90,6,171.41347184045074,0.25,0.5,1.0,-0.024853053185538876,-0.024854934953647656,-0.024862419966556137,-0.02485242499562376,nan,nan,nan,nan,6.272560362600524e-06,0,-1,-1,-1,-1,1,1,1,1,7.571003956717228e-05,0.0003010572952492106,0.00010098429259937376
TMM_stressed,90,7,255.2957050180214,0.25,0.5,1.0,-0.009251818626260233,-0.009251929106599888,-0.009252370697639956,-0.009251781792139988,nan,nan,nan,nan,3.6826779884850203e-07,0,-1,-1,-1,-1,1,1,1,1,1.194133011414227e-05,4.772733978120343e-05,1.592256687253401e-05
TMM_stressed,90,8,171.90065103640973,0.25,0.5,1.0,-0.008948745573458483,-0.00894886419824703,-0.008949338323318345,-0.00894870602355045,nan,nan,nan,nan,3.954159618254257e-07,0,-1,-1,-1,-1,1,1,1,1,1.3255848554598113e-05,5.297878504373292e-05,1.767539355566548e-05
TMM_stressed,90,9,262.74834331295494,0.25,0.5,1.0,-0.0029864078188046594,-0.0029864142367980184,-0.0029864399053956547,-0.0029864056793988234,nan,nan,nan,nan,2.4984580902231954e-08,0,-1,-1,-1,-1,1,1,1,1,2.149063341550442e-06,8.595049105100726e-06,2.8654428075067617e-06
TMM_stressed,90,10,164.17324795879645,0.25,0.5,1.0,-0.0020287696027445623,-0.0020287680513231265,-0.002028761841175397,-0.0020287701197866277,nan,nan,nan,nan,2.4984580902231954e-08,0,-1,-1,-1,-1,1,1,1,1,7.647105091011343e-07,3.0610437330874868e-06,1.0195652434951034e-06
TMM_stressed,91,0,154.6407908073346,0.25,0.5,1.0,0.00228631654521827,0.0022863447437184714,0.002286457535800146,0.002286307145676799,nan,nan,nan,nan,9.399500067175381e-08,0,1,1,1,1,1,1,1,1,1.2333441961890923e-05,4.9330494841275334e-05,1.6444607391563044e-05
TMM_stressed,91,1,251.37711016316203,0.25,0.5,1.0,0.002311260054856934,0.0023112795175042056,0.0023113573682989053,0.00231125356731283,nan,nan,nan,nan,6.487549090531768e-08,0,1,1,1,1,1,1,1,1,8.420724159149603e-06,3.368185109210584e-05,1.1227630054690111e-05
TMM_stressed,91,2,176.8119342739033,0.25,0.5,1.0,0.005574107560538666,0.005574304770524563,0.005575093610750148,0.005574041823884084,nan,nan,nan,nan,6.573666196570589e-07,0,1,1,1,1,1,1,1,1,3.537840035943343e-05,0.00014149362874625845,4.717119915457004e-05
TMM_stressed,91,3,271.3206977680557,0.25,0.5,1.0,0.005663983417788954,0.005664140238180959,0.005664767502075674,0.005663931143933531,nan,nan,nan,nan,5.227346400182853e-07,0,1,1,1,1,1,1,1,1,2.7686530596186036e-05,0.0001107307395201726,3.6915443233246616e-05
TMM_stressed,91,4,162.33046574387876,0.25,0.5,1.0,0.015001327526531272,0.015003887313805753,0.015014123408326807,0.01500047419652929,nan,nan,nan,nan,8.532624248269727e-06,0,1,1,1,1,1,1,1,1,0.00017060827110621809,0.0006817643789565184,0.00022748219878466228
TMM_stressed,91,5,563.8757422126685,0.25,0.5,1.0,0.01493668842709206,0.014939078871541556,0.01494863735442653,0.014935891539324533,nan,nan,nan,nan,7.968148164986625e-06,0,1,1,1,1,1,1,1,1,0.00016001284082177946,0.0006394216849567516,0.0002133553376637385
TMM_stressed,91,6,178.48431758223708,0.25,0.5,1.0,0.014759706520565796,0.014762118277342418,0.014771762166653823,0.01475890253218703,nan,nan,nan,nan,8.039189255404366e-06,0,1,1,1,1,1,1,1,1,0.00016337470892121124,0.0006528597741152572,0.00021783765005619672
TMM_stressed,91,7,249.00793920092858,0.25,0.5,1.0,0.005681579735762776,0.005681728755773663,0.005682324803474914,0.005681530061707707,nan,nan,nan,nan,4.967333696222672e-07,0,1,1,1,1,1,1,1,1,2.6227934717096253e-05,0.0001048950424105836,3.4970706011564904e-05
TMM_stressed,91,8,181.31701342275448,0.25,0.5,1.0,0.005359823007327291,0.00535998118628056,0.005360613867587516,0.005359770280243545,nan,nan,nan,nan,5.272631775632419e-07,0,1,1,1,1,1,1,1,1,2.9511102328838087e-05,0.00011802404026545527,3.934827934747893e-05
TMM_stressed,91,9,241.27312942312466,0.25,0.5,1.0,0.0020358154116373317,0.002035825624298937,0.002035866473699577,0.002035812007390287,nan,nan,nan,nan,3.404220535093335e-08,0,1,1,1,1,1,1,1,1,5.016471687646071e-06,2.0064872214154864e-05,6.68864193848505e-06
TMM_stressed,91,10,168.65202064837658,0.25,0.5,1.0,0.0013809434326608194,0.0013809464372509517,0.0013809584527764152,0.0013809424310671984,nan,nan,nan,nan,1.500047419652929e-08,0,1,1,1,1,1,1,1,1,2.175747046518873e-06,8.700859493147814e-06,2.901042100662781e-06
TMM_stressed,92,0,157.09892535040316,0.25,0.5,1.0,0.004886218580326007,0.004886205294316548,0.004886152127268589,0.004886223008486325,nan,nan,nan,nan,4.4286698197559815e-08,0,1,1,1,1,1,1,1,1,2.7190780029291087e-06,1.0881050786077205e-05,3.625329778459869e-06
TMM_stressed,92,1,253.99333227933036,0.25,0.5,1.0,0.005241844892181269,0.005241827711988112,0.005241758977756722,0.005241850618612541,nan,nan,nan,nan,5.726731052331975e-08,0,1,1,1,1,1,1,1,1,3.2775088752858534e-06,1.3112646039981547e-05,4.369949869906049e-06
TMM_stressed,92,2,164.71731275955662,0.25,0.5,1.0,0.013467047168284396,0.013466668414270744,0.013465152369321581,0.013467173396750744,nan,nan,nan,nan,1.2625133788413123e-06,0,1,1,1,1,1,1,1,1,2.8124503383665227e-05,0.00011257758062535342,3.749728804428263e-05
TMM_stressed,92,3,272.81197472732276,0.25,0.5,1.0,0.01326683332523304,0.013266418004839797,0.013264755933789035,0.013266971747816035,nan,nan,nan,nan,1.3844013108110786e-06,0,1,1,1,1,1,1,1,1,3.130516401780665e-05,0.0001252840857385651,4.1738460499046345e-05
TMM_stressed,92,4,162.8111928979078,0.25,0.5,1.0,0.034779689166870686,0.0347718106883399,0.034740207312064064,0.03478231333255686,nan,nan,nan,nan,2.6261595102624234e-05,0,1,1,1,1,1,1,1,1,0.00022652527148781697,0.00090887922285947,0.0003019535853335381
TMM_stressed,92,5,557.3561890325238,0.25,0.5,1.0,0.034564060950137976,0.03455612319238155,0.03452428842858293,0.03456670500309318,nan,nan,nan,nan,2.6459192521421926e-05,0,1,1,1,1,1,1,1,1,0.00022965350535278728,0.0009212481279044212,0.00030612726063087084
TMM_stressed,92,6,179.74359445065696,0.25,0.5,1.0,0.03434364180678828,0.03433580706189088,0.034304384182425346,0.0343462515184625,nan,nan,nan,nan,2.6115816324686257e-05,0,1,1,1,1,1,1,1,1,0.00022812795863300903,0.000915163561144524,0.00030409305557003074
TMM_stressed,92,7,249.5431961195002,0.25,0.5,1.0,0.013306373555204032,0.013305878255297776,0.013303896265950382,0.013306538637614058,nan,nan,nan,nan,1.650999687519139e-06,0,1,1,1,1,1,1,1,1,3.7222756763959424e-05,0.00014895592078671414,4.962840707617402e-05
TMM_stressed,92,8,156.23952018086743,0.25,0.5,1.0,0.013005896623833668,0.013005365092830345,0.013003238116305882,0.013006073781879887,nan,nan,nan,nan,1.7717700110756831e-06,0,1,1,1,1,1,1,1,1,4.0868462874651764e-05,0.00016354608342645876,5.448908420995097e-05
TMM_stressed,92,9,273.0973924374521,0.25,0.5,1.0,0.004430676776705056,0.00443064884211708,0.004430537097102588,0.004430686088085833,nan,nan,nan,nan,9.311529325373158e-08,0,1,1,1,1,1,1,1,1,6.304812872604415e-06,2.522091424384512e-05,8.406365969777634e-06
TMM_stressed,92,10,161.9340907215618,0.25,0.5,1.0,0.0031080852497999967,0.0031080541649211035,0.003107929821389438,0.0031080956113371076,nan,nan,nan,nan,1.0361626297713164e-07,0,1,1,1,1,1,1,1,1,1.0001295458398312e-05,4.00068740979384e-05,1.33349874607823e-05
TMM_stressed,93,0,158.8053001585116,0.25,0.5,1.0,0.0004725645542884571,0.00047257194665051294,0.0004726015171414022,0.00047256209018959466,nan,nan,nan,nan,2.4641206852749065e-08,0,1,1,1,1,1,1,1,1,1.564282879722373e-05,6.256960635275527e-05,2.085705888413129e-05
TMM_stressed,93,1,267.48177205949617,0.25,0.5,1.0,0.00045726042319960136,0.0004572642506682767,0.00045727956091345945,0.0004572591473849994,nan,nan,nan,nan,1.2758228917775227e-08,0,1,1,1,1,1,1,1,1,8.370364990787818e-06,3.348114915123239e-05,1.116046852523896e-05
TMM_stressed,93,2,171.3850075372732,0.25,0.5,1.0,0.0011600932078446036,0.0011601278092379097,0.0011602662275743691,0.0011600816743309126,nan,nan,nan,nan,1.153379776871096e-07,0,1,1,1,1,1,1,1,1,2.982550114789732e-05,0.0001192987722729978,3.9767089996240814e-05
TMM_stressed,93,3,289.084029286622,0.25,0.5,1.0,0.0011948355748998551,0.0011948582154904797,0.0011949487832139116,0.0011948280281556204,nan,nan,nan,nan,7.546863541503987e-08,0,1,1,1,1,1,1,1,1,1.8948349127112273e-05,7.579213829431049e-05,2.526436565267348e-05
TMM_stressed,93,4,179.43292372877474,0.25,0.5,1.0,0.0033394400424742177,0.003339808401475186,0.003341282336083662,0.0033393172672177445,nan,nan,nan,nan,1.227863336561441e-06,0,1,1,1,1,1,1,1,1,0.00011029345300339055,0.000441128423227888,0.00014705462062573286
TMM_stressed,93,5,568.6398368074248,0.25,0.5,1.0,0.0034752302067149188,0.0034755992973288796,0.0034770761348703605,0.003475107187066091,nan,nan,nan,nan,1.2303020465361434e-06,0,1,1,1,1,1,1,1,1,0.00010619481199817888,0.0004247354628419522,0.00014159004554024034
TMM_stressed,93,6,159.8349911782476,0.25,0.5,1.0,0.003449879701342473,0.003450279437165915,0.0034518789425475593,0.003449746468557732,nan,nan,nan,nan,1.3324527448066448e-06,0,1,1,1,1,1,1,1,1,0.00011585607215928556,0.0004633723859573559,0.0001544711429578385
TMM_stressed,93,7,287.75860751086344,0.25,0.5,1.0,0.0012331026161558345,0.0012331264352919424,0.0012332217173957605,0.0012330946765678429,nan,nan,nan,nan,7.939712035979576e-08,0,1,1,1,1,1,1,1,1,1.9316053428292256e-05,7.726275208585387e-05,2.5754637311001933e-05
TMM_stressed,93,8,171.81722724250503,0.25,0.5,1.0,0.0011698924271215105,0.001169925217743284,0.0011700563906532069,0.0011698814971466435,nan,nan,nan,nan,1.09302072578051e-07,0,1,1,1,1,1,1,1,1,2.802796390410872e-05,0.000112108194930415,3.737041990151299e-05
TMM_stressed,93,9,249.8436098345039,0.25,0.5,1.0,0.0004350549471008325,0.0004350578542479111,0.00043506948300620074,0.0004350539780552508,nan,nan,nan,nan,9.690490262078317e-09,0,1,1,1,1,1,1,1,1,6.682208010355565e-06,2.6728508304668463e-05,8.90960276307106e-06
TMM_stressed,93,10,179.84083864316557,0.25,0.5,1.0,0.0002121368515251021,0.00021213833815314498,0.00021214428455623713,0.0002121363559803319,nan,nan,nan,nan,4.955426809634863e-09,0,1,1,1,1,1,1,1,1,7.007823554350868e-06,2.8029994324798034e-05,9.34377458748359e-06
TMM_stressed,94,0,156.5612967287572,0.25,0.5,1.0,0.0017893013854359818,0.0017893234912214062,0.0017894119145014376,0.001789294016842245,nan,nan,nan,nan,7.368595141462227e-08,0,1,1,1,1,1,1,1,1,1.2354269942154003e-05,4.941471514454061e-05,1.6472359137911776e-05
TMM_stressed,94,1,276.976561775414,0.25,0.5,1.0,0.0017883777002902779,0.001788390827706543,0.0017884433378071996,0.0017883733244936982,nan,nan,nan,nan,4.3758054217117134e-08,0,1,1,1,1,1,1,1,1,7.340350924283099e-06,2.9360785184800215e-05,9.787129621584502e-06
TMM_stressed,94,2,171.3089371363492,0.25,0.5,1.0,0.004874032309826415,0.004874183850849367,0.004874790020849673,0.004873981796283616,nan,nan,nan,nan,5.051367431748351e-07,0,1,1,1,1,1,1,1,1,3.1090543071337624e-05,0.0001243479201592486,4.1454030445809895e-05
TMM_stressed,94,3,289.05166212943016,0.25,0.5,1.0,0.0050508516277678606,0.005050970970299606,0.005051448329101649,0.005050811846673102,nan,nan,nan,nan,3.9780843915278774e-07,0,1,1,1,1,1,1,1,1,2.362764158566473e-05,9.449939323189195e-05,3.150357177661704e-05
TMM_stressed,94,4,170.38327295793297,0.25,0.5,1.0,0.013747305193892556,0.013749377673023533,0.013757665413106968,0.01374661431933904,nan,nan,nan,nan,6.908263769922485e-06,0,1,1,1,1,1,1,1,1,0.00015073257715823588,0.0006024088996625065,0.00020098027345006792
TMM_stressed,94,5,586.1282486435814,0.25,0.5,1.0,0.01395672147237459,0.013958774768348836,0.013966985514425656,0.013956036986398806,nan,nan,nan,nan,6.844319914156571e-06,0,1,1,1,1,1,1,1,1,0.00014709714916403462,0.0005878681601222788,0.00019613339963316857
TMM_stressed,94,6,150.37407568687476,0.25,0.5,1.0,0.015217574105445664,0.015220253946450435,0.015230968673188405,0.015216680722449843,nan,nan,nan,nan,8.932803349237517e-06,0,1,1,1,1,1,1,1,1,0.00017607071565295594,0.0007034829476625382,0.0002347676992226187
TMM_stressed,94,7,242.5193822201004,0.25,0.5,1.0,0.00616650402703689,0.0061666871159857806,0.006167419401077678,0.006166442995818222,nan,nan,nan,nan,6.102964963024722e-07,0,1,1,1,1,1,1,1,1,2.9690001364934477e-05,0.00011873444049708445,3.95869229241916e-05
TMM_stressed,94,8,154.85552649902445,0.25,0.5,1.0,0.006186908012528081,0.006187110995605427,0.006187922803658097,0.0061868403487411105,nan,nan,nan,nan,6.766102578215083e-07,0,1,1,1,1,1,1,1,1,3.28074084157577e-05,0.00013119233681937147,4.374365750167044e-05
TMM_stressed,94,9,271.2641007102412,0.25,0.5,1.0,0.002116774054797821,0.0021167844465420638,0.002116826011794637,0.0021167705908453275,nan,nan,nan,nan,3.463914747629341e-08,0,1,1,1,1,1,1,1,1,4.9092123006968266e-06,1.9635649005423636e-05,6.545634232552731e-06
TMM_stressed,94,10,162.38437769537327,0.25,0.5,1.0,0.001514651778471432,0.001514653360553897,0.0015146596851415284,0.0015146512510295286,nan,nan,nan,nan,1.5216680722449843e-08,0,1,1,1,1,1,1,1,1,1.0445178456252312e-06,4.175583263641842e-06,1.3927439923068486e-06
TMM_stressed,95,0,151.12538581147132,0.25,0.5,1.0,0.003167126248414809,0.0031670476721225166,0.003166733389329879,0.003167152441010124,nan,nan,nan,nan,2.6192097430747613e-07,0,1,1,1,1,1,1,1,1,2.4809965290007424e-05,9.92352579357163e-05,3.30798373488302e-05
TMM_stressed,95,1,251.3142827952504,0.25,0.5,1.0,0.0032407717681041948,0.0032406908106454024,0.0032403670080509567,0.0032407987545296744,nan,nan,nan,nan,2.6985819597443356e-07,0,1,1,1,1,1,1,1,1,2.4980919541794523e-05,9.991776857640651e-05,3.3307802319148156e-05
TMM_stressed,95,2,167.50710471880177,0.25,0.5,1.0,0.00803177677810299,0.008030422220686478,0.008025007183948676,0.008032228368231913,nan,nan,nan,nan,4.515191388369348e-06,0,1,1,1,1,1,1,1,1,0.00016864978371955387,0.0006743153210366401,0.00022486257394992496
TMM_stressed,95,3,262.02879927549077,0.25,0.5,1.0,0.007880534850779802,0.007879205082941543,0.007873889178552348,0.007880978177139926,nan,nan,nan,nan,4.432559460865182e-06,0,1,1,1,1,1,1,1,1,0.00016874081054637683,0.0006746752157401245,0.0002249840259076814
TMM_stressed,95,4,173.58145386370037,0.25,0.5,1.0,0.020264120424555887,0.020240791254824364,0.020147854390575,0.020271905285376174,nan,nan,nan,nan,7.776389910507664e-05,0,1,1,1,1,1,1,1,1,0.0011512549887560332,0.0045915628040091305,0.0015348350396178596
TMM_stressed,95,5,530.9513864688454,0.25,0.5,1.0,0.020317432904992244,0.020293967438283295,0.02020048904837361,0.020325263279955236,nan,nan,nan,nan,7.82182223631652e-05,0,1,1,1,1,1,1,1,1,0.0011549424978380906,0.004606215625109573,0.0015397508627996493
TMM_stressed,95,6,177.35090124997768,0.25,0.5,1.0,0.020553365532971463,0.02052945323807391,0.02043419705430155,0.020561345063075567,nan,nan,nan,nan,7.970764965850585e-05,0,1,1,1,1,1,1,1,1,0.00116342478603769,0.004639976655379126,0.0015510573313089497
TMM_stressed,95,7,281.0714091585055,0.25,0.5,1.0,0.007733621090185772,0.007732326480332924,0.007727151105314883,0.007734052694936499,nan,nan,nan,nan,4.315366176158945e-06,0,1,1,1,1,1,1,1,1,0.00016740021753723977,0.0006693166708886456,0.0002231966436827041
TMM_stressed,95,8,164.7103045752624,0.25,0.5,1.0,0.0073388206574362125,0.00733759149556136,0.007332677758239398,0.007339230442765474,nan,nan,nan,nan,4.097206249507416e-06,0,1,1,1,1,1,1,1,1,0.00016748765669954762,0.0006696662419725955,0.00022331322294550743
TMM_stressed,95,9,259.65100487082685,0.25,0.5,1.0,0.0024158504804071,0.0024157919333743644,0.00241555776511055,0.0024158699965259865,nan,nan,nan,nan,1.951567757859281e-07,0,1,1,1,1,1,1,1,1,2.4234543160101757e-05,9.69322980921016e-05,3.231264585195029e-05
TMM_stressed,95,10,155.4564738009031,0.25,0.5,1.0,0.001544832351437847,0.0015447953733104952,0.0015446474719846975,0.00154484467772879,nan,nan,nan,nan,1.2326042450605534e-07,0,1,1,1,1,1,1,1,1,2.3936660387387243e-05,9.574169391815309e-05,3.1915453382229155e-05
TMM_stressed,96,0,158.03657337163793,0.25,0.5,1.0,-0.00010604578376405271,-0.00010604738846653472,-0.00010605380751743665,-0.000106045248868704,nan,nan,nan,nan,5.349008273351311e-09,0,-1,-1,-1,-1,1,1,1,1,1.513193776112448e-05,6.052635970541361e-05,2.0175865352851925e-05
TMM_stressed,96,1,259.4955343587801,0.25,0.5,1.0,-0.00019047184028142539,-0.0001904732648584373,-0.00019047896328688863,-0.00019047136542656916,nan,nan,nan,nan,4.748590039701147e-09,0,-1,-1,-1,-1,1,1,1,1,7.479144188393641e-06,2.9916313870029555e-05,9.972170475212072e-06
TMM_stressed,96,2,160.31736743314676,0.25,0.5,1.0,-0.0006668791068620283,-0.0006668961266946827,-0.0006669642114934815,-0.000666873433707401,nan,nan,nan,nan,5.673277551447124e-08,0,-1,-1,-1,-1,1,1,1,1,2.5520964919523914e-05,0.00010208163740355968,3.4027768903384605e-05
TMM_stressed,96,3,250.0853032197208,0.25,0.5,1.0,-0.0007761268070960448,-0.0007761390072474894,-0.0007761878103523245,-0.0007761227404354954,nan,nan,nan,nan,4.066717148217454e-08,0,-1,-1,-1,-1,1,1,1,1,1.5719028847576102e-05,6.287538168497415e-05,2.0958632206443976e-05
TMM_stressed,96,4,164.0101639467443,0.25,0.5,1.0,-0.0022665900267342387,-0.0022667935495317426,-0.0022676078791366017,-0.0022665221910977734,nan,nan,nan,nan,6.784093250130259e-07,0,-1,-1,-1,-1,1,1,1,1,8.978444355726617e-05,0.0003591139422081708,0.00011971025505398632
TMM_stressed,96,5,492.9890195347505,0.25,0.5,1.0,-0.0023647890630209556,-0.0023649871541864265,-0.002365779733359219,-0.0023647230373964124,nan,nan,nan,nan,6.603038849029019e-07,0,-1,-1,-1,-1,1,1,1,1,8.375993295363815e-05,0.0003350181598128405,0.0001116778962399775
TMM_stressed,96,6,177.04886123292212,0.25,0.5,1.0,-0.0023734560817181283,-0.0023736836801506733,-0.002374594355147197,-0.0023733802218228565,nan,nan,nan,nan,7.586614418168363e-07,0,-1,-1,-1,-1,1,1,1,1,9.588406174263442e-05,0.0003835076060674377,0.0001278427830777847
TMM_stressed,96,7,269.93231474140725,0.25,0.5,1.0,-0.0008363701709097615,-0.0008363841144298778,-0.0008364398914580962,-0.0008363655231366351,nan,nan,nan,nan,4.6478400387665416e-08,0,-1,-1,-1,-1,1,1,1,1,1.6671191950846938e-05,6.6683845172807e-05,2.2228175932546e-05
TMM_stressed,96,8,151.54032751323606,0.25,0.5,1.0,-0.000659611713936803,-0.0006596275174796107,-0.0006596907361879345,-0.0006596064461882649,nan,nan,nan,nan,5.2678476025747045e-08,0,-1,-1,-1,-1,1,1,1,1,2.3958283105150485e-05,9.583082625827585e-05,3.194422729100572e-05
TMM_stressed,96,9,258.0387083049542,0.25,0.5,1.0,-0.00017458293684136095,-0.0001745840240292562,-0.00017458837285044826,-0.00017458257444740173,nan,nan,nan,nan,3.6239596508854293e-09,0,-1,-1,-1,-1,1,1,1,1,6.227304596229501e-06,2.4908996636169713e-05,8.303061305528457e-06
TMM_stressed,96,10,156.8216428399277,0.25,0.5,1.0,-6.579840444809193e-05,-6.579889496927116e-05,-6.580085704299687e-05,-6.579824093837932e-05,nan,nan,nan,nan,2.3733802218228563e-09,0,-1,-1,-1,-1,1,1,1,1,7.454854362822049e-06,2.981836124766769e-05,9.939846134825062e-06
TMM_stressed,97,0,153.55404900119495,0.25,0.5,1.0,-0.0017106604182552942,-0.0017106775611176461,-0.001710746132150942,-0.001710654703958891,nan,nan,nan,nan,5.7142874506273714e-08,0,-1,-1,-1,-1,1,1,1,1,1.0021094998570086e-05,4.008253007693411e-05,1.3361465231469358e-05
TMM_stressed,97,1,266.2065797286033,0.25,0.5,1.0,-0.0023011412131852538,-0.0023011545601394623,-0.0023012079475263625,-0.002301136764190066,nan,nan,nan,nan,4.448984736171724e-08,0,-1,-1,-1,-1,1,1,1,1,5.8001120132088275e-06,2.319972297922146e-05,7.733487226219741e-06
TMM_stressed,97,2,154.44832851193885,0.25,0.5,1.0,-0.006725198690471279,-0.006725367019158823,-0.0067260402461922775,-0.006725142578960907,nan,nan,nan,nan,5.610956251474638e-07,0,-1,-1,-1,-1,1,1,1,1,2.5028922148741388e-05,0.00010009262639118273,3.337218582673605e-05
